,negative_prob,positive_prob
intransparente,0.983132775161317,0.01926283731146873
drehtüreffekt,0.9719945201068731,0.009191707788035722
darfurs,0.9507652312042872,0.03556775765589592
zensur,0.9960260105275986,0.014553007081034587
hinterherhinken,0.9855494260770516,0.042217592473058715
gespaltenen,0.9672158338991368,0.08818755003027415
psychopharmaka,0.9676676278091196,0.023885345702458257
aufkündigt,0.9519344557632868,0.059874235456790624
gesundheitsgefahren,0.9477134856867346,0.03536671951902888
tatenlosigkeit,0.9999813260838504,0.004504732597948649
prügelstrafe,0.9579067843229336,0.0323779045249558
zurückliegen,0.9857470767120426,0.02575487640292133
rivalisierenden,0.9693621882784884,0.03398151176869466
angriffskrieg,0.9692769266357554,0.010610283403741387
haushaltsnotlage,0.939075007154482,0.021610251878426828
überzeichnet,0.9883974311283109,0.02557432864052028
stellenabbau,0.9999981382163992,0.0006653213048458657
enttäuschungen,0.9877393003732312,0.03922061072042004
zerstörungen,0.9999913594589196,0.004720018255015429
kürzungsorgie,0.9681787848185308,0.016600548346073683
drogenhandels,0.9437921189455286,0.13065603049166447
freispruch,0.9560294461965207,0.020474471371501404
aufhebt,0.9326000945080046,0.1144266512690319
abstieg,0.9851435443769594,0.022875802120564875
unzulänglichkeiten,0.9953121263040584,0.01787479616351818
bewachen,0.9435216655570186,0.02496415975873689
hunderttausenden,0.9549625332533334,0.1018308836675542
neidkomplexe,0.9434417197768141,0.08243844116110978
armutsfalle,0.9432361094573418,0.029347997520065963
millionenfache,0.9870590084356482,0.02500178892207022
namensstreit,0.9774066426089059,0.010441857346785035
vermengen,0.9443194687907348,0.04832697521826534
militanten,0.967776870399872,0.07836764588183337
beunruhigung,0.9451106548875065,0.0494822989858416
einbrüchen,0.9956486352694448,0.01246861365958944
rechtsextremer,0.9935894736483972,0.015101818957352704
geschacher,0.97589422072106,0.010969132304655778
verhaftung,0.980666445159878,0.013242710904401413
aktenvernichtung,0.9441645615389804,0.056101848407965296
dekadenz,0.9946150107685334,0.006537953512914317
versprechung,0.9382035738515616,0.024924495645371005
schuldenberge,0.9669976152975314,0.02123502578525908
nachgerade,0.9518960998646754,0.05031408341709175
leerfischen,0.9452743657927551,0.05252726823453943
leone,0.9749769315442288,0.014888200850672287
ausflaggung,0.9579888645834672,0.02141707737836017
eroberung,0.972438298004596,0.05287952435205896
ignorante,0.9406425577134144,0.07636503148194275
heizt,0.9329771960009964,0.08777714896087775
demographie,0.9403927277736782,0.052227603631820094
pessimisten,0.9444426955626434,0.06039112059092529
umsatzeinbußen,0.9648212143882924,0.032095753275274835
rindern,0.970841275152076,0.01263011209768285
völkerrechtsbruch,0.9999946262909034,0.0016698380466073572
falschaussagen,0.9770962844611752,0.03654365308251487
bagatelldelikten,0.9505482845028168,0.06008790630254214
paternalismus,0.9759273033848388,0.016400676854544737
verschleppung,0.9999998353301488,0.0005282228836052506
hausgemacht,0.9836687501103636,0.02442821456682386
gestraft,0.9911166645755132,0.011227297796045671
verunstaltung,0.9527466864545691,0.033631372421114934
schuldenmachen,0.9681179256765168,0.02455607994386299
verachtenden,0.976203280430842,0.04692878920071763
alkoholeinfluss,0.974253985666694,0.009353692171492177
einwendungen,0.9906273460636446,0.009633844518069144
geflügelpest,0.9544245665826949,0.00876447882633853
zwangsrekrutiert,0.9454143519442316,0.06070851122866169
illegitime,0.938691405563023,0.11017704249891297
panzerlieferungen,0.99597948811042,0.002554033135222661
unausgegorenen,0.9705925282916869,0.061785225907158
zerbricht,0.9548915587908532,0.1401171884010151
verschiebebahnhöfe,0.9930415422717236,0.010180735122616618
verkehrung,0.9485104417030941,0.046430115043313486
abu,0.9939330231633384,0.01121971285266929
verniedlichen,0.9904592253551128,0.006165802440766705
fettleibigkeit,0.9644204241480604,0.03833871737399583
intifada,0.9411074766742068,0.061129513251189566
grundfehler,0.9770875062989948,0.00701562429450108
qualen,0.9999885589509444,0.004718649968752728
zurückging,0.980478220068446,0.02395460278407129
regnet,0.9603904767254002,0.019743533920202942
einschreiten,0.97558620703308,0.04373518272502861
zustrom,0.9904639349301678,0.016041823937357345
horden,0.9629680858984648,0.05915503487934939
perversen,0.9584780081333474,0.06714611860500994
disqualifiziert,0.9846502990457188,0.04277886370177627
rechtsbruchs,0.9535066965708756,0.05982799864489955
schiedsgerichten,0.9354838511415076,0.04414810504256435
protektionismus,0.986606465186626,0.01982754551249481
zurückgeworfen,0.9932749185351109,0.01923028344501414
angreift,0.9824271718534848,0.0326166204257058
traumatisierte,0.9855555790888142,0.029869949089787625
vermuteten,0.9356653162206028,0.048934695850338716
drogenkartelle,0.9735562768700587,0.02312802572845015
ungerechtfertigterweise,0.9400745691167528,0.05342895848951741
urheberrechtsverletzungen,0.9968084825836842,0.012380656344067159
inkaufnahme,0.9704912086593391,0.0369061550945772
klassenkampf,0.9323067608198404,0.0595747813245289
verunglimpfungen,0.9848998582583042,0.016034209921958916
provokationen,0.9999993042378408,0.0012402224423281127
warteschleifen,0.9501854265214698,0.041433411991323214
übergangen,0.9919237502845388,0.02030485873748391
überdehnung,0.9513874376562724,0.061497885485394276
grundübel,0.997124392766372,0.004442598470628361
eusanktionen,0.9646399808267192,0.02809258035675095
schiitischen,0.9927667025779382,0.006163486828503888
plebiszite,0.9429686085714808,0.04475805020448436
verfolgungen,0.9960600193419376,0.005120688233612483
gewalttätern,0.9999822525185316,0.00996292281727935
faschisten,0.9594266707858702,0.025187663495361483
unverständnis,0.9724353357738256,0.043254745704820116
schiebt,0.9357755363672082,0.04142479701220096
albaner,0.9752986665934132,0.017231920282537488
vermutungen,0.9929080631559798,0.006554367738508093
strafbefehl,0.9776494835910859,0.005730336936274182
zersplitterung,0.9971613471384496,0.004722692245431554
verelendung,0.9999987397009544,0.004486457984878154
unvermögen,0.9746044473233754,0.008020115977751844
gotteskrieger,0.9787821938367968,0.02931105199727412
entfernungen,0.9535180602686204,0.02839613368812088
stellungen,0.9828004512438796,0.008067765867587081
schielen,0.9395343818302776,0.04012839352932656
wahlkampfzwecken,0.9531083038192396,0.03983525119025775
sog,0.9753831037962334,0.0034516673190242353
dumpinglöhnen,0.9497950809393132,0.05590213065431559
integrationsverweigerer,0.9935213462301309,0.01132403859820318
verzerrung,0.9781636718422242,0.015382403696893556
hetzkampagne,0.973558928590269,0.02672263341757974
sprayen,0.9374726045273618,0.03975609484963361
visamissbrauch,0.9717373060992682,0.027088685939421143
beitragssatzerhöhungen,0.9999812606698916,0.0046172797872726405
strukturproblem,0.9444294063889976,0.04582806860175602
knappheit,0.985016031477012,0.020272138790601857
genitalien,0.975786992335792,0.013064000648125195
betrüger,0.9556574044385002,0.017774233655995057
eingeknickt,0.946924400464472,0.052054576204751735
zusammenstreichen,0.9827302869058564,0.012930494567041623
ghureib,0.995112561153824,0.008229936435455413
nichtumsetzung,0.9862388432024684,0.01795871577734537
problemfall,0.9326131310564008,0.04237916246723597
bagatellisierung,0.9671924714266456,0.019940969396759902
schattenhaushalten,0.994615286128966,0.012177006867664878
sachbeschädigung,0.9636252081444596,0.024335965141510752
überschattet,0.9782311128793264,0.016806789172212018
reglementiert,0.9508867867614422,0.057145884402749564
sperrt,0.9883619933388836,0.010814799272296534
unkultur,0.9498381133391384,0.04386865962695019
uiguren,0.9724345553484872,0.012852181924362991
entwertung,0.930832821614516,0.1064799555521366
zivilrechtlich,0.9598993376766634,0.02165906571191394
wahlkämpfe,0.9524135516089364,0.0207827364178849
zurückfahren,0.9549577550199052,0.04308091254026652
verstaubten,0.9669014158553272,0.022345401091217437
brandstiftern,0.9399399370131459,0.06787733711099198
salamitaktik,0.9520870975166644,0.02325235115786484
unternehmensinsolvenzen,0.9384959236743412,0.03281588270420028
sex,0.9937521878636024,0.010692926823870923
verdrehungen,0.967643932661784,0.024133092140895818
fehlsteuerungen,0.999982198589489,0.003993356914430668
verwüstungen,0.9999871352622074,0.0018607933970069895
kinderprostitution,0.9787945627938672,0.02105635763759249
familienarmut,0.977663275941254,0.04431767065488874
talibanregime,0.9957979641724192,0.005405558767905493
borniertheit,0.9616300190681009,0.025623494107727438
zogen,0.982995590725692,0.011121274973036471
kämmerlein,0.9471246212301144,0.012529992063266729
zurückweisung,0.9322349256207688,0.025421329291246908
aushöhlung,0.9945671894649444,0.020446271403609398
pure,0.9594021513547998,0.05438010502686425
finanzmisere,0.9915713448135448,0.009630669295135045
kulturkampf,0.9759596699556536,0.00942581745977027
angriffs,0.9999842542986204,0.004972114676949071
begehung,0.9757747338482192,0.037772166079897564
totale,0.9832319281838294,0.025764547019973653
widerständen,0.9856384334431956,0.042750872441234884
abstellt,0.9748103921821516,0.016647104553758996
schmutz,0.9847612895571116,0.016700751319852075
usbekischen,0.991324141355254,0.01485955271023195
drama,0.9354178998455142,0.0389431854903166
wahlakt,0.9497714865241724,0.01831960842235258
latente,0.9837814573102583,0.009566513007698368
massenhafte,0.999995820177916,0.0049292980489191035
saisonbereinigt,0.9889309151833146,0.00829700875268088
strafverschärfungen,0.995193825460202,0.004702493985552125
höfesterben,0.9947753117303672,0.003950698195707904
hingerichtet,0.9582427025424906,0.06035653260997434
sturz,0.9690391541570186,0.011333308794038566
kampfeinsätze,0.972573354402689,0.008745543405060379
überfahrt,0.9661234451783621,0.02233199392072688
kinderlärm,0.9915496030539536,0.0013374793518100342
unsinniger,0.9931772132551802,0.017193287248146085
personalmangels,0.9463044750086476,0.034265254301628384
dramatisierung,0.9826553835088117,0.011716304255288657
verhängte,0.9456837221560248,0.046332145458657714
übelste,0.976102555181413,0.044601756027384316
mundtot,0.949070464639368,0.0393534230336044
unwirtschaftlichkeit,0.9391836325637068,0.0452095589257957
booten,0.9958517501761054,0.0009555715327211416
zurückzuweisen,0.972773849680127,0.01712863653982636
schlägen,0.9778429593545512,0.0234263252568149
oberflächliche,0.9758815435755136,0.01924291629891563
tierseuchen,0.9999862894072008,0.0030442347652421767
krake,0.9319395845434054,0.029288352482199367
347,0.9584252207162824,0.03074733539526796
gekürzte,0.9403998504575388,0.06807927187215185
halbherzige,0.9846658033375554,0.04776014548340552
hungersnöte,0.9999931039737692,0.0025369828752703355
ehrenmorde,0.9960676002365124,0.004991558482021032
verhängnisvollen,0.9912199223032964,0.015803084834613745
oligarchen,0.9789233424081036,0.03232450484450363
sehenden,0.9896496576299264,0.008902173310522966
gefechten,0.9538889319036132,0.020163238167008046
telefonwerbung,0.9999839522460309,0.0012992173590088327
haß,0.9910168961165972,0.00951765362375463
terrorcamps,0.9850058206715469,0.009527275596008371
gazetten,0.9645670046847056,0.01955172010136959
explodierenden,0.9577623904487652,0.05031331685607023
verheddert,0.9766097506054412,0.021256641210563632
unbeherrschbar,0.9594758002332304,0.04838133516983045
missachtet,0.9814075098441882,0.029950549590947263
durchfallerkrankungen,0.9582906413094572,0.03838950669398845
konzeptionslosigkeit,0.9894266484167916,0.008504102681891432
vorschnellen,0.9884284698305816,0.026467108122644356
spitzenverdienern,0.9462724753196752,0.05983979739763405
opportunismus,0.9999867758572304,0.007494491773574124
rauben,0.9804036520395112,0.053946858900217186
gewalttat,0.9946616700839236,0.003240171134821351
durchsichtiges,0.985508660303828,0.007938855940684811
pockenviren,0.9403568512295264,0.0769719782612223
trägheit,0.9742393049622388,0.022911757782858564
totgeburt,0.9923809049317084,0.002081987689079845
wilderei,0.9767679390268248,0.01788862590079851
geständnisse,0.9945147608255062,0.007741078915025937
schlafstörungen,0.9813636229927909,0.0183665990824059
überschätzt,0.9895843316369588,0.01789021016462299
finanzierungsprobleme,0.9579646222040328,0.16006147575309973
oppositionelle,0.9999961707270528,0.0016903212443375405
schlupflöchern,0.9427382865128284,0.13685500312691048
sozialneid,0.9401071874036608,0.07018927743320112
selbstmord,0.999999147044316,0.0015592161974993615
zahlungsverzug,0.9781725257021672,0.007374940028395517
streubomben,0.9332154514501042,0.09574869567566496
unsinnige,0.9895442491405491,0.012271256318060423
ungeschützten,0.9718330053570028,0.013225775389454785
unheil,0.9945912777473352,0.012209641659353851
sittenwidrige,0.9865936598731548,0.012448775233474131
vernehmungen,0.9614399600406476,0.016216222800544827
scherben,0.9937772053034484,0.0070110230921708845
mietenexplosion,0.9607764603712056,0.03957573904656634
verkehrslärm,0.97750146239305,0.0061514415581943975
verkompliziert,0.9868443605808844,0.0147918382704119
quälende,0.9637747600184402,0.04759743493312027
hoffnungslosigkeit,0.9965339908516112,0.00658743493744459
schreiende,0.9864017916130036,0.02609822626832896
begraben,0.9797299937280745,0.020691294893446
demagogen,0.9694623391891805,0.06627158586478364
ausweichreaktionen,0.9663321360030076,0.07178749353227168
doppeluntersuchungen,0.9638565459153152,0.05200047273149423
täuschungen,0.9878220728663359,0.018929149533932387
reformstaus,0.9555982350563388,0.10105778144603686
appellen,0.9532350093763567,0.17481870982919545
blüten,0.9940701647324356,0.0043680633161039305
hühnerhaufen,0.9548055108430128,0.01382463862597218
vorgeschichte,0.936009344704522,0.02719440597088601
investitionskürzungen,0.9594725993149807,0.038565971064902095
zurückzuschicken,0.9659852155524395,0.03979907081692091
anknüpfend,0.934766781759568,0.05993278505260509
sexualstraftätern,0.9800067183494192,0.03151770027509745
brut,0.95272177238751,0.034746129610570484
ausgeliefert,0.9426710081114974,0.06321909391314418
hintangestellt,0.9667412843515416,0.07347763330559398
mietsteigerungen,0.9966498656813144,0.0054950295797664755
verwahrlosung,0.9971909078370966,0.0039908606401185655
neoliberalismus,0.9809505703110188,0.04157750162679792
invasion,0.9708398087196836,0.020333501216930297
zusieht,0.9970229497262054,0.0042781998510470955
renditegier,0.9376369353514664,0.042913801578323134
unrealistische,0.9705502059149052,0.07617656200281515
spendenaffäre,0.9814656568178852,0.006571135441030753
geschlafen,0.9642762899748696,0.05794636823983217
geldgier,0.9541494508300824,0.03496218519548745
plündern,0.9999853183482472,0.0029497298207768192
sri,0.9312458401829418,0.0385804959892925
gehtnichtmehr,0.9575846368066084,0.01842814553214306
unsoliden,0.9841600271169008,0.02440831658035925
intoleranz,0.98601614297637,0.0362095802540344
unbeteiligten,0.9887853788944728,0.0545473928841659
scheinheilige,0.954726339337238,0.10265802303280536
militarisierung,0.9800229507197072,0.02592334608434237
pharisäerhaft,0.9541436314098224,0.06433199457361098
überlasteten,0.99999315672587,0.0011322741189832605
dürftigen,0.932428350840774,0.11957410980918284
beitragssatzsteigerungen,0.9999904239377622,0.0054341558482400324
linksextremistischer,0.9699866952471468,0.07366994599259212
kämpfern,0.9909871868452726,0.01683838543180428
kritiken,0.9438481174828998,0.04520461985916868
lethargie,0.9614570687592952,0.047341798681694115
verunsicherungen,0.9704420879155496,0.0997020583665965
auges,0.9865507138083592,0.01183058718094986
belästigungen,0.9969581003946492,0.003099843295000313
steuerpraktiken,0.959624556660738,0.05576087147590175
staatsapparat,0.9604938971620012,0.01403228764137689
kostenexplosionen,0.9770025652190628,0.01625506518178891
lohnkürzungen,0.9668517895518806,0.035795576941149064
zuweilen,0.9769609464978783,0.02559823243010217
zentralafrika,0.94259751041865,0.02085957206752104
drogenhandel,0.972435325171814,0.01695988014371506
genmais,0.9846467973167162,0.002337991168456632
aufgehetzt,0.958634672363336,0.08798541576152892
virulent,0.971656086302505,0.022455424707796986
darstellungen,0.9553598950382352,0.023165942188436726
winterarbeitslosigkeit,0.9824347276795854,0.009407042955424159
kriegszustand,0.9706348957777434,0.008879763573854829
niederlagen,0.9937129498247164,0.01930206180566712
dampf,0.9351576005818882,0.04321999296788576
stalinistischen,0.9354899226045218,0.15503000852970364
gewettert,0.9893501663676924,0.014306658137850575
misshandlungen,0.9999991804745394,0.0009958982731250476
elternarmut,0.9632694099703564,0.038235891538123054
linksextremisten,0.9949944370738468,0.008635149816005813
wettbewerbsnachteilen,0.95729652167947,0.05969291013668089
personalmangel,0.9999989539711416,0.0003867145208603393
grassierenden,0.9915298448875212,0.013041661353148241
waffenhandel,0.9923228254238264,0.002656533002045009
gesundheitsrisiken,0.9817892367182136,0.008234906921171743
dreimonatige,0.9441844555708364,0.022495141939699644
überhitzung,0.9350088340999316,0.05910145156952978
empfundenen,0.9792298460977996,0.020697199740649458
schwarzerpeterspiel,0.9860519400675376,0.006229328311776456
problemlage,0.9689203326172012,0.008107146880121315
aufstockerinnen,0.9397824573088752,0.025257575394964395
drogenkonsum,0.941875265183197,0.029004439619345505
ineffizienz,0.9706569130376268,0.029159968845177024
holzeinschlag,0.9682210274861512,0.032441347985664525
verunglimpfung,0.9740673621314644,0.042281888753929416
zweckentfremdung,0.9811576135852532,0.016049417041519805
schläge,0.9999942056134428,0.0024880068955607324
vernichtungskrieg,0.9962254722265496,0.001325254792405058
schwarzmarkt,0.9429847625873398,0.0077360784341274375
serie,0.9670525289530304,0.009623633980837702
freigelassen,0.9333556070743768,0.12457357345638324
massentierhaltung,0.9645696144118248,0.005488270837489163
durchsuchungen,0.9395138853983072,0.044517104865919206
verrannt,0.9809789454189594,0.054672255735621685
verunreinigt,0.9548679430687316,0.030308625165033836
undifferenzierten,0.9834970187636752,0.012232283188921935
mördern,0.9964707545291124,0.013695984029199216
empfindliche,0.9647761046210706,0.05367358755780168
steuerschlupfloch,0.9355002431194306,0.10883992877227193
exzessen,0.9321008280856179,0.026340983646142457
straft,0.9570005572560852,0.0879251307016513
wetterextreme,0.9695632550877428,0.031105549188114087
begangenen,0.9999943641839844,0.002597715445057385
gewaltherrschaft,0.9779810732537942,0.04603756699775165
salafisten,0.9909882025779266,0.0060882415483312175
andauert,0.9546294076656032,0.02992525429221256
drohnenkrieg,0.9480556199732196,0.025018450738626498
hinnahme,0.9728268774801672,0.01840375245102629
vertauscht,0.9393332230485424,0.09169768873189056
todesfolge,0.9935075450434332,0.00435674024304685
dramatisiert,0.9623784922225412,0.034709810478637776
austeritätspolitik,0.9898534915173648,0.012624701837232454
umgehung,0.9317841531280712,0.08202413099737436
deportationen,0.9830167309433571,0.02257455984342624
tappen,0.988432341413217,0.02620005607426423
notoperationen,0.9560448097693204,0.06018498802556845
litt,0.9798229328034642,0.01161616111353468
multiresistenten,0.9609966385938288,0.03856765229589948
foltert,0.9548649140472548,0.030244472261150138
splitter,0.955952782616292,0.015269382395107525
beschnitten,0.9547401868871144,0.05287176400938408
steinigung,0.9999997089897004,0.0010954376059361458
kriegsfolgen,0.9619507192292812,0.05084804592175097
ereignen,0.981391177610606,0.009597889845003134
aleviten,0.9865208582475344,0.013301731537170371
hinterlässt,0.9499657760180388,0.06507744301304169
diktatoren,0.980639788145335,0.02689157282104036
inakzeptable,0.9999850710194222,0.0031757718890767666
zusammengeschlagen,0.973517213018296,0.0156572530969916
fielen,0.9757686309070184,0.013938385885689636
hängematte,0.9471108013103264,0.016713827186055418
verschlimmern,0.985946728627933,0.018820473081492747
kontrollverlust,0.9769862234097192,0.0190669915398683
zögerliche,0.991951120966738,0.0364149935765635
einnahmeverluste,0.9794115929206486,0.0229419212965676
veraltete,0.9615144249910559,0.05135685799904533
murks,0.9788653058193808,0.0405669561802565
missbrauchsdebatten,0.936249811205926,0.05896631785817216
verwaltungsgerichten,0.9453247251369402,0.0180136226898311
wählerbetrug,0.9671306618187864,0.03231729925869106
räumungstitel,0.9365138224158124,0.047723433139983576
unterlassene,0.9913468088078426,0.031887685444699734
verfestigten,0.9850794642819684,0.037567442938025004
nationalsozialistisches,0.9867505052272624,0.03400717203910218
staatsbankrott,0.9999999903224492,0.00010975619530488978
gewaltbereiter,0.9690101008035914,0.022776689622799443
schreckt,0.931340173244956,0.03026292155360205
unfassbare,0.9645548243104508,0.04470719501496141
antiamerikanismus,0.9999929591003364,0.002891160080795906
konfliktlinien,0.956776587325668,0.039255463752219985
kostenanstieg,0.9827514149883748,0.02355039286903101
beizulegen,0.9319747061678824,0.08421003266745185
spätfolgen,0.9999927226975542,0.001719939314945021
hektik,0.9941452812415764,0.004698452693111698
massenüberwachung,0.943968553737248,0.09690096431128564
rituale,0.938496977663862,0.03367594848963529
vertragsbruch,0.9897319468959316,0.010780816155666513
politikversagen,0.9354480659143511,0.04647269743382386
waffengewalt,0.9999882243876104,0.003589854578444229
kriegspolitik,0.9847326408258028,0.003572911164807135
fahnenflucht,0.9599068335425668,0.02304701726261397
haushaltskürzungen,0.99295748637573,0.009888124091407977
sozialhilfeempfängern,0.9321291239232241,0.033465881998379216
unvorstellbare,0.9886294881025576,0.027932504962505014
altlasten,0.9427766196109432,0.11841163052868404
sozialkürzungen,0.9999957791391046,0.0034607109863516714
anzukämpfen,0.9863119624774814,0.01953870665717449
mieterhöhungen,0.9663964813990606,0.017834217863169997
braunen,0.9999999842307196,0.00016095905806377166
herben,0.9708738427419596,0.04111997995867506
verjährt,0.9470709851067728,0.1006885747348699
regelrechter,0.932580587678995,0.04392299037306604
einschneidenden,0.9791283302129606,0.057747892281653584
sexualdelikte,0.9936810463556236,0.008640257527233096
selbstblockade,0.9890584794153312,0.018929775689502045
kosovoalbanern,0.988016548192138,0.01177755095546192
beitrittswilligen,0.9454840180286852,0.06986777256985333
vorwurfs,0.9372589076786462,0.030454095077715418
unterzugehen,0.9999980413257252,0.0011987098793375072
suizidbeihilfe,0.9732005061689382,0.0188991456251422
abzumildern,0.9855641347005188,0.03811447182462737
zersiedelung,0.975706588250004,0.018223031331352783
misskredit,0.9824467953261802,0.015242171123075715
friktionen,0.9307398239704252,0.03380725326790731
währenden,0.9937917543919442,0.015250137049905209
körperverletzung,0.9876033176390884,0.011350113615296812
aufflammen,0.9585468349041834,0.04067379838097395
verbalattacken,0.9507900982449764,0.04329373847686252
inhaftierung,0.9973186112602248,0.006633418641179594
nichtzahlung,0.9358832196947812,0.03695940833604823
geldentwertung,0.9872157658857532,0.008498735937697078
himmelschreiende,0.9809282420582608,0.018791510233832104
wortbruch,0.9923144169964604,0.008705508485273846
bevölkerungsrückgang,0.9922791169291684,0.0028200602759478302
schnellschüssen,0.9629584338059884,0.0776258683470948
rückübernahmeabkommen,0.9828618781578968,0.013304609736181628
ewigen,0.9486771739665116,0.048463152573583884
einsprüchen,0.9310005335087628,0.047363227892463416
geldverschwendung,0.9999894335349336,0.004146209498983247
schlechtgeredet,0.961828527219395,0.1055866149784946
sorry,0.9346798979371044,0.0876174163379031
verschwindenlassen,0.9827481633644691,0.029474749967484892
gesetzeslücke,0.9385932003465453,0.08147361969977768
horror,0.994308812683011,0.0045550518042543455
abscheu,0.9929724044102184,0.0069349289596352965
zirkus,0.9868859953741304,0.00164167103595928
falschberatung,0.9970612999950352,0.0035035850371776
bußgeld,0.947079128823246,0.016765701202004015
lohnunterschiede,0.9953071462023776,0.00380725247634868
gesundheitschancen,0.9657042355741764,0.0149806403236135
schadensersatz,0.9522734727835418,0.04142860533709293
phänomene,0.9542714279108458,0.044626828091242216
rüstungsprojekten,0.9630312172424008,0.0214543785734411
epidemie,0.9935293560381316,0.005733474494845371
zinsdruck,0.9546977644936616,0.04253501066319047
richteten,0.9889788945874698,0.010065682605397254
störfällen,0.9494712031295822,0.032093595884998605
steuergestaltungen,0.9475230568423731,0.09831337974214988
hetzt,0.9766510801304088,0.012494932735973545
löchern,0.9964833319958786,0.003742003907431911
anzulasten,0.9818560809926336,0.010450720648390765
polizeieinsatz,0.9529023690393716,0.012969156625747123
überlagert,0.9999873820638344,0.00465158843811454
unwägbarkeiten,0.9548516148874332,0.06795694274106802
wegschauen,0.9999886997715528,0.0026719445997351737
solchem,0.9608482319740408,0.10560457549397738
altenheime,0.9400096616578631,0.028626353126949486
kleinkarierten,0.9672376193224717,0.03266990273297938
gräueltaten,0.9999996972073908,0.0008783483354172155
rechtspopulisten,0.977601283227842,0.02348402639583573
ahndung,0.9453528630246428,0.08079023349869109
flächenbrand,0.9872159884001196,0.0073512428231777205
tuaregrebellen,0.9466628123744448,0.08018740834663017
geldbuße,0.9718269326899406,0.01354961099085445
alkoholmissbrauch,0.9823178764854414,0.013818043813272743
verfütterung,0.9721366599942092,0.01586497040832837
sicherheitsmängel,0.9320665384215644,0.04616427085477527
pulverfass,0.9491861058094504,0.016876905974099632
fremdenfeindlichen,0.9954915885397688,0.012353041705550773
überzieht,0.9575347661266812,0.0741579486104901
gleichsetzung,0.9951029524813128,0.0024752342045747727
arbeitsplatzvernichtung,0.9999890256032802,0.0071249102183626595
floskeln,0.9423860285879186,0.09684855888744512
scheinbaren,0.953559639255612,0.059945561553893766
hungersnöten,0.9922824291140292,0.021662739025936264
zugeschaut,0.990062978576384,0.013112365977317807
langzeiterwerbslosigkeit,0.977691029900591,0.015852530074291715
ebolaepidemie,0.9840579807949238,0.011163591967318313
verbitterung,0.9356839297289526,0.08444976140031163
beschossen,0.994089916186758,0.010763269936268336
hasskriminalität,0.9379700180934536,0.0611138369028347
frauenhandels,0.9564662899469804,0.058068602747976414
heraufstufung,0.9343051567312328,0.054476135410912764
leugnung,0.9534299367990584,0.05154275185484549
diffamiert,0.9356181446074124,0.07268988667423107
gerichtsbeschluss,0.9355223235078431,0.015229023475921631
verzapft,0.9490505778796786,0.1098902682999361
sexualverbrechen,0.9864134536761368,0.02469625202420133
einbrecher,0.9308835937816318,0.01755963915265689
turnhallen,0.9364537173554774,0.0202957125923504
nahrungsmittelspekulationen,0.9842882069036792,0.018140423439975854
kurzatmigen,0.9666035633696116,0.0983820711308944
stückwerk,0.9949307429489964,0.008531250492046383
manipulierten,0.9855396254238404,0.010944030716928644
mythen,0.9587710102204702,0.054775929893633814
hartzgesetzen,0.9923013484777764,0.004207856340231075
diffamierungskampagne,0.9476231884775412,0.018788721025495145
anheizt,0.9734197421047424,0.02768245086038104
marktversagen,0.9953166766667648,0.011544641585835716
negiert,0.9999999439204128,0.00026688691737236756
strotzen,0.940787728840054,0.05726820844226273
vogelgrippe,0.9963679191998484,0.0038393863289021006
anzuhängen,0.9538121273126776,0.03892923257193225
menschenrechtswidrige,0.9869853062891047,0.02802893552871264
nachkarten,0.9545122658286485,0.038460983676167765
kämpfenden,0.940696309300763,0.06302816610421487
altlast,0.9454300962586454,0.034056426644793136
unregulierten,0.9558746897056334,0.0372199822563952
knochen,0.9654061691174528,0.005777856446976078
vollzugsdefizite,0.9888131723050056,0.03453604687603403
aufweichung,0.9900856009998108,0.01355606235367229
fehlendem,0.9507795993843721,0.12739865186427868
kriegsverrats,0.9617805287382872,0.05054745889549022
tausender,0.9814715318765486,0.04051526242961593
vernachlässigung,0.9960340227511748,0.009694369970804069
küken,0.9769676269264338,0.011019725453113166
andersdenkende,0.9999954530737882,0.005038344142670978
gekappt,0.9820588537139924,0.02333198321955105
erneuter,0.9899778660870034,0.018699745902267053
vernichtungskrieges,0.9612058982320142,0.05366474743060624
1eurojobs,0.9459719491928152,0.025554830868008627
zuzuschauen,0.9839018327686854,0.018613947278410814
intransparenz,0.9965065024294598,0.007205002215265541
kernproblem,0.9333810863390988,0.027169808789340427
massenhaften,0.9929998896122461,0.016454451806688978
gammelfleisch,0.9764589296750322,0.005879405197723489
zahnloser,0.969170890806198,0.027154359312442318
unterfinanzierung,0.963145429381898,0.052858088974603326
arbeitsverdichtung,0.9969701251078,0.0016394598111487606
lohnsenkungen,0.9748743337940822,0.02986768604104728
militärdiktatur,0.9487433827346572,0.026643906509693345
asylbewerberzahlen,0.967873764360294,0.010319950204834236
entkommen,0.9775796866321544,0.031019526046302464
streitwerte,0.9402039324034694,0.02499343940200366
verschleppungen,0.94917967554621,0.04869055353693146
existenzangst,0.9649598808268126,0.05856798752662092
leide,0.9797651706950956,0.014160853228611938
andauernder,0.9723109668226444,0.031085451104751607
folterer,0.9475729432461112,0.048850622985518524
nazideutschland,0.9931735347203916,0.02058496082019658
tiermast,0.9339801296609512,0.02908109880887525
sexuell,0.9943606609533456,0.005669421717661228
bedrohungsszenarien,0.9570941664806948,0.024139327368021404
patentrezepte,0.9927612438262536,0.012411540718534049
korruptionsfälle,0.9573482659544014,0.04443602452266954
